geneid,node1,node2,node1_string_id,node2_string_id,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
8623,ASMTL,SLC25A6,9606.ENSP00000370718,9606.ENSP00000370808,0.0,0.0,0.885,0.89
8623,ASMTL,PLCXD1,9606.ENSP00000370718,9606.ENSP00000371073,0.0,0.0,0.742,0.743
81553,FAM49A,DDX1,9606.ENSP00000370724,9606.ENSP00000370745,0.0,0.0,0.473,0.473
2731,GLDC,ATP8A2,9606.ENSP00000370737,9606.ENSP00000371070,0.0,0.0,0.418,0.419
2731,GLDC,GCAT,9606.ENSP00000370737,9606.ENSP00000371110,0.0,0.0,0.568,0.594
293,SLC25A6,PLCXD1,9606.ENSP00000370808,9606.ENSP00000371073,0.0,0.0,0.432,0.445
7006,TEC,JAK2,9606.ENSP00000370912,9606.ENSP00000371067,0.51,0.0,0.072,0.564
1876,E2F6,COMMD8,9606.ENSP00000370936,9606.ENSP00000370984,0.535,0.0,0.0,0.535
10514,MYBBP1A,NOL10,9606.ENSP00000370968,9606.ENSP00000371101,0.0,0.0,0.0,0.83
10514,MYBBP1A,RCL1,9606.ENSP00000370968,9606.ENSP00000371169,0.0,0.0,0.125,0.402
29126,CD274,JAK2,9606.ENSP00000370989,9606.ENSP00000371067,0.0,0.0,0.661,0.69
6049,RNF6,ATP8A2,9606.ENSP00000371000,9606.ENSP00000371070,0.0,0.0,0.852,0.853
51761,ATP8A2,ATP8A1,9606.ENSP00000371070,9606.ENSP00000371084,0.0,0.54,0.06,0.568
79954,NOL10,RCL1,9606.ENSP00000371101,9606.ENSP00000371169,0.976,0.0,0.432,0.991
117155,CATSPER2,CACNA2D4,9606.ENSP00000371180,9606.ENSP00000372169,0.284,0.72,0.092,0.807
84254,CAMKK1,YWHAQ,9606.ENSP00000371188,9606.ENSP00000371267,0.403,0.0,0.072,0.422
55313,CPPED1,SEPSECS,9606.ENSP00000371193,9606.ENSP00000371535,0.496,0.0,0.0,0.506
4046,LSP1,TNNI2,9606.ENSP00000371194,9606.ENSP00000371336,0.0,0.0,0.352,0.417
79730,NSUN7,NOP2,9606.ENSP00000371201,9606.ENSP00000371858,0.0,0.0,0.806,0.84
399,RHOH,TMEM156,9606.ENSP00000371219,9606.ENSP00000371364,0.0,0.0,0.354,0.423
50808,AK3,GART,9606.ENSP00000371230,9606.ENSP00000371253,0.0,0.0,0.421,0.452
50808,AK3,PGM2,9606.ENSP00000371230,9606.ENSP00000371393,0.082,0.0,0.481,0.519
27111,SDCBP2,CD9,9606.ENSP00000371233,9606.ENSP00000371958,0.0,0.0,0.786,0.786
2618,GART,PGM2,9606.ENSP00000371253,9606.ENSP00000371393,0.0,0.0,0.404,0.457
2618,GART,OLIG1,9606.ENSP00000371253,9606.ENSP00000371785,0.0,0.0,0.405,0.413
10971,YWHAQ,VLDLR,9606.ENSP00000371267,9606.ENSP00000371532,0.0,0.0,0.788,0.791
55835,CENPJ,NIN,9606.ENSP00000371308,9606.ENSP00000371472,0.167,0.0,0.558,0.626
5981,RFC1,TMEM156,9606.ENSP00000371321,9606.ENSP00000371364,0.0,0.0,0.576,0.576
5981,RFC1,RAD1,9606.ENSP00000371321,9606.ENSP00000371469,0.309,0.0,0.307,0.549
5981,RFC1,CHEK2,9606.ENSP00000371321,9606.ENSP00000372023,0.289,0.0,0.195,0.476
3822,KLRC2,KLRC3,9606.ENSP00000371327,9606.ENSP00000371328,0.0,0.0,0.774,0.999
79091,METTL22,EEF1AKMT1,9606.ENSP00000371345,9606.ENSP00000372206,0.0,0.0,0.547,0.547
133686,NADK2,SIRT3,9606.ENSP00000371362,9606.ENSP00000372191,0.0,0.9,0.165,0.914
5991,RFX3,CHEK2,9606.ENSP00000371434,9606.ENSP00000372023,0.458,0.0,0.169,0.538
134218,DNAJC21,DNAJC19,9606.ENSP00000371451,9606.ENSP00000372005,0.0,0.0,0.423,0.458
5810,RAD1,TP53BP1,9606.ENSP00000371469,9606.ENSP00000371475,0.583,0.0,0.395,0.738
5810,RAD1,CHEK2,9606.ENSP00000371469,9606.ENSP00000372023,0.496,0.0,0.422,0.74
7158,TP53BP1,SMARCA2,9606.ENSP00000371475,9606.ENSP00000371638,0.0,0.0,0.375,0.402
7158,TP53BP1,CHEK2,9606.ENSP00000371475,9606.ENSP00000372023,0.883,0.5,0.951,0.996
7158,TP53BP1,SIRT3,9606.ENSP00000371475,9606.ENSP00000372191,0.34,0.0,0.2,0.453
7158,TP53BP1,NSD2,9606.ENSP00000371475,9606.ENSP00000372351,0.097,0.5,0.506,0.761
4285,MIPEP,DNAJC19,9606.ENSP00000371607,9606.ENSP00000372005,0.0,0.0,0.474,0.48
6595,SMARCA2,BAZ1A,9606.ENSP00000371638,9606.ENSP00000371859,0.313,0.0,0.797,0.862
254251,LCORL,DCAF16,9606.ENSP00000371661,9606.ENSP00000371682,0.0,0.0,0.713,0.716
26278,SACS,DNAJC19,9606.ENSP00000371729,9606.ENSP00000372005,0.0,0.0,0.471,0.472
2254,FGF9,MICU2,9606.ENSP00000371790,9606.ENSP00000371811,0.0,0.0,0.762,0.763
2254,FGF9,CD9,9606.ENSP00000371790,9606.ENSP00000371958,0.0,0.0,0.424,0.441
221154,MICU2,EEF1AKMT1,9606.ENSP00000371811,9606.ENSP00000372206,0.0,0.0,0.524,0.552
4839,NOP2,URB1,9606.ENSP00000371858,9606.ENSP00000372199,0.517,0.0,0.188,0.746
11200,CHEK2,NSD2,9606.ENSP00000372023,9606.ENSP00000372351,0.093,0.5,0.204,0.641
64745,METTL17,RPUSD3,9606.ENSP00000372445,9606.ENSP00000373331,0.088,0.0,0.454,0.544
9811,CTIF,NCBP3,9606.ENSP00000372459,9606.ENSP00000373657,0.0,0.0,0.461,0.461
9811,CTIF,LRCH1,9606.ENSP00000372459,9606.ENSP00000374447,0.0,0.0,0.446,0.446
80741,LY6G5C,LY6G6E,9606.ENSP00000372724,9606.ENSP00000372910,0.0,0.0,0.546,0.55
29083,GTPBP8,RPUSD3,9606.ENSP00000373176,9606.ENSP00000373331,0.584,0.0,0.378,0.739
285367,RPUSD3,MRPL2,9606.ENSP00000373331,9606.ENSP00000373404,0.269,0.0,0.044,0.445
6419,SETMAR,TRIP12,9606.ENSP00000373354,9606.ENSP00000373696,0.0,0.0,0.436,0.442
57721,METTL14,TRMT61A,9606.ENSP00000373474,9606.ENSP00000374399,0.0,0.0,0.418,0.425
3875,KRT18,SQSTM1,9606.ENSP00000373489,9606.ENSP00000374455,0.075,0.0,0.456,0.475
9320,TRIP12,RNF20,9606.ENSP00000373696,9606.ENSP00000373772,0.0,0.0,0.446,0.563
9320,TRIP12,EP400,9606.ENSP00000373696,9606.ENSP00000374212,0.091,0.0,0.409,0.496
1729,DIAPH1,FAM169A,9606.ENSP00000373706,9606.ENSP00000373808,0.051,0.4,0.056,0.443
167227,DCP2,EXOSC8,9606.ENSP00000373715,9606.ENSP00000374354,0.0,0.5,0.264,0.622
167227,DCP2,SQSTM1,9606.ENSP00000373715,9606.ENSP00000374455,0.48,0.0,0.063,0.499
56254,RNF20,EP400,9606.ENSP00000373772,9606.ENSP00000374212,0.31,0.0,0.289,0.571
56254,RNF20,RTF1,9606.ENSP00000373772,9606.ENSP00000374280,0.114,0.5,0.84,0.953
1768,DNAH6,DNAH17,9606.ENSP00000374045,9606.ENSP00000374490,0.0,0.36,0.148,0.448
23168,RTF1,CCNK,9606.ENSP00000374280,9606.ENSP00000374529,0.166,0.54,0.314,0.832
152992,TRMT44,TRMT61A,9606.ENSP00000374387,9606.ENSP00000374399,0.0,0.0,0.589,0.671
28227,PPP2R3B,AKT2,9606.ENSP00000375080,9606.ENSP00000375892,0.052,0.65,0.044,0.655
11006,LILRB4,LILRA2,9606.ENSP00000375616,9606.ENSP00000375618,0.126,0.0,0.493,0.655
11006,LILRB4,LAIR1,9606.ENSP00000375616,9606.ENSP00000375622,0.12,0.0,0.305,0.513
11006,LILRB4,LILRB2,9606.ENSP00000375616,9606.ENSP00000375629,0.475,0.0,0.33,0.747
11027,LILRA2,LAIR1,9606.ENSP00000375618,9606.ENSP00000375622,0.132,0.0,0.47,0.592
11027,LILRA2,LILRB2,9606.ENSP00000375618,9606.ENSP00000375629,0.0,0.0,0.302,0.521
11027,LILRA2,NLRP12,9606.ENSP00000375618,9606.ENSP00000375653,0.0,0.0,0.123,0.402
3903,LAIR1,LILRB2,9606.ENSP00000375622,9606.ENSP00000375629,0.132,0.0,0.151,0.437
3903,LAIR1,RPS9,9606.ENSP00000375622,9606.ENSP00000375632,0.0,0.0,0.425,0.425
6203,RPS9,RPL13A,9606.ENSP00000375632,9606.ENSP00000375730,0.977,0.5,0.56,0.999
6203,RPS9,EEF1B2,9606.ENSP00000375632,9606.ENSP00000376055,0.114,0.0,0.293,0.976
29844,TFPT,GPS1,9606.ENSP00000375639,9606.ENSP00000376167,0.0,0.4,0.0,0.454
84335,AKT1S1,AKT2,9606.ENSP00000375711,9606.ENSP00000375892,0.096,0.9,0.654,0.967
23521,RPL13A,EEF1B2,9606.ENSP00000375730,9606.ENSP00000376055,0.095,0.0,0.19,0.93
29888,STRN4,EEF1B2,9606.ENSP00000375777,9606.ENSP00000376055,0.551,0.0,0.0,0.552
2068,ERCC2,XRCC5,9606.ENSP00000375809,9606.ENSP00000375978,0.0,0.0,0.681,0.683
2068,ERCC2,SUMO1,9606.ENSP00000375809,9606.ENSP00000376077,0.0,0.5,0.089,0.528
2068,ERCC2,GPS1,9606.ENSP00000375809,9606.ENSP00000376167,0.0,0.5,0.0,0.522
3069,HDLBP,XRCC5,9606.ENSP00000375836,9606.ENSP00000375978,0.292,0.0,0.445,0.604
55054,ATG16L1,WDR45B,9606.ENSP00000375873,9606.ENSP00000376139,0.0,0.0,0.562,0.575
55054,ATG16L1,STX2,9606.ENSP00000375873,9606.ENSP00000376178,0.497,0.0,0.063,0.509
55054,ATG16L1,TFRC,9606.ENSP00000375873,9606.ENSP00000376197,0.226,0.0,0.223,0.402
11262,SP140,SUMO1,9606.ENSP00000375899,9606.ENSP00000376077,0.078,0.0,0.497,0.517
11262,SP140,ASH1L,9606.ENSP00000375899,9606.ENSP00000376204,0.046,0.0,0.413,0.421
7520,XRCC5,SUMO1,9606.ENSP00000375978,9606.ENSP00000376077,0.093,0.0,0.225,0.492
7520,XRCC5,RFC4,9606.ENSP00000375978,9606.ENSP00000376272,0.146,0.0,0.331,0.471
51429,SNX9,TFRC,9606.ENSP00000376024,9606.ENSP00000376197,0.0,0.5,0.312,0.641
8725,URI1,C19orf12,9606.ENSP00000376097,9606.ENSP00000376103,0.0,0.0,0.478,0.495
54842,MFSD6,INPP1,9606.ENSP00000376141,9606.ENSP00000376142,0.0,0.0,0.442,0.46
622,BDH1,TFRC,9606.ENSP00000376184,9606.ENSP00000376197,0.0,0.0,0.439,0.452
8655,DYNLL1,GRB2,9606.ENSP00000376297,9606.ENSP00000376345,0.124,0.0,0.449,0.498
8655,DYNLL1,BCL2L11,9606.ENSP00000376297,9606.ENSP00000376943,0.787,0.9,0.965,0.999
80757,TMEM121,TEDC1,9606.ENSP00000376304,9606.ENSP00000376307,0.0,0.0,0.515,0.526
7456,WIPF1,GRB2,9606.ENSP00000376330,9606.ENSP00000376345,0.684,0.5,0.954,0.992
7456,WIPF1,WASF1,9606.ENSP00000376330,9606.ENSP00000376367,0.0,0.4,0.674,0.797
90135,BTBD6,NUDT14,9606.ENSP00000376337,9606.ENSP00000376349,0.0,0.0,0.395,0.406
2885,GRB2,WASF1,9606.ENSP00000376345,9606.ENSP00000376367,0.095,0.5,0.243,0.627
2885,GRB2,PRKAR1A,9606.ENSP00000376345,9606.ENSP00000376475,0.292,0.5,0.35,0.756
2885,GRB2,CD79B,9606.ENSP00000376345,9606.ENSP00000376544,0.0,0.4,0.311,0.6
2885,GRB2,PICALM,9606.ENSP00000376345,9606.ENSP00000377015,0.0,0.5,0.125,0.552
342510,CD300E,CD300LB,9606.ENSP00000376395,9606.ENSP00000376397,0.51,0.4,0.13,0.768
64423,INF2,SPOP,9606.ENSP00000376410,9606.ENSP00000377001,0.786,0.0,0.227,0.83
114609,TIRAP,TRAF3,9606.ENSP00000376445,9606.ENSP00000376500,0.0,0.0,0.617,0.643
1894,ECT2,CENPN,9606.ENSP00000376457,9606.ENSP00000377007,0.0,0.0,0.199,0.51
974,CD79B,POU2AF1,9606.ENSP00000376544,9606.ENSP00000376786,0.0,0.0,0.506,0.812
4291,MLF1,CENPN,9606.ENSP00000376568,9606.ENSP00000377007,0.0,0.0,0.631,0.633
51466,EVL,PICALM,9606.ENSP00000376652,9606.ENSP00000377015,0.0,0.0,0.478,0.479
10755,GIPC1,PLXNA1,9606.ENSP00000376753,9606.ENSP00000377061,0.17,0.0,0.295,0.418
143187,VTI1A,TGFBRAP1,9606.ENSP00000376792,9606.ENSP00000377027,0.514,0.0,0.216,0.653
8065,CUL5,SPOP,9606.ENSP00000376808,9606.ENSP00000377001,0.0,0.0,0.359,0.476
55240,STEAP3,PLXNA1,9606.ENSP00000376822,9606.ENSP00000377061,0.0,0.4,0.0,0.413
23023,TMCC1,PLXNA1,9606.ENSP00000376930,9606.ENSP00000377061,0.0,0.0,0.688,0.688
164,AP1G1,PPP6R3,9606.ENSP00000377148,9606.ENSP00000377390,0.0,0.0,0.049,0.493
2539,G6PD,KEAP1,9606.ENSP00000377192,9606.ENSP00000377245,0.0,0.0,0.511,0.529
2539,G6PD,SUCLG1,9606.ENSP00000377192,9606.ENSP00000377446,0.0,0.0,0.421,0.44
2539,G6PD,MTHFD2,9606.ENSP00000377192,9606.ENSP00000377617,0.0,0.0,0.509,0.531
1627,DBN1,JUP,9606.ENSP00000377195,9606.ENSP00000377508,0.239,0.4,0.057,0.541
1627,DBN1,SYNPO,9606.ENSP00000377195,9606.ENSP00000377789,0.173,0.0,0.383,0.469
1627,DBN1,ACTN1,9606.ENSP00000377195,9606.ENSP00000377941,0.187,0.4,0.366,0.702
1032,CDKN2D,KEAP1,9606.ENSP00000377224,9606.ENSP00000377245,0.045,0.0,0.512,0.514
2804,GOLGB1,NUMA1,9606.ENSP00000377275,9606.ENSP00000377298,0.079,0.0,0.184,0.43
4926,NUMA1,PRC1,9606.ENSP00000377298,9606.ENSP00000377793,0.311,0.0,0.152,0.458
112812,FDX2,CNP,9606.ENSP00000377311,9606.ENSP00000377470,0.406,0.0,0.0,0.42
112812,FDX2,SUOX,9606.ENSP00000377311,9606.ENSP00000377668,0.0,0.0,0.309,0.413
112812,FDX2,CIAPIN1,9606.ENSP00000377311,9606.ENSP00000377914,0.0,0.0,0.502,0.51
55601,DDX60,UTP14A,9606.ENSP00000377344,9606.ENSP00000377944,0.251,0.0,0.116,0.459
55291,PPP6R3,CCT4,9606.ENSP00000377390,9606.ENSP00000377958,0.052,0.0,0.39,0.402
55779,CFAP44,CLDND1,9606.ENSP00000377428,9606.ENSP00000377735,0.0,0.0,0.445,0.445
8802,SUCLG1,MTHFD2,9606.ENSP00000377446,9606.ENSP00000377617,0.0,0.0,0.348,0.409
8802,SUCLG1,SUOX,9606.ENSP00000377446,9606.ENSP00000377668,0.0,0.0,0.365,0.414
8802,SUCLG1,NIT2,9606.ENSP00000377446,9606.ENSP00000377696,0.162,0.0,0.09,0.453
9801,MRPL19,HDDC3,9606.ENSP00000377486,9606.ENSP00000377814,0.943,0.0,0.057,0.948
3728,JUP,ARL13B,9606.ENSP00000377508,9606.ENSP00000377769,0.0,0.4,0.043,0.401
9232,PTTG1,MTHFD2,9606.ENSP00000377536,9606.ENSP00000377617,0.0,0.0,0.391,0.452
9232,PTTG1,PRC1,9606.ENSP00000377536,9606.ENSP00000377793,0.0,0.0,0.287,0.846
10797,MTHFD2,SUOX,9606.ENSP00000377617,9606.ENSP00000377668,0.103,0.0,0.371,0.411
10797,MTHFD2,ASNS,9606.ENSP00000377617,9606.ENSP00000377845,0.0,0.0,0.612,0.717
10146,G3BP1,CCT4,9606.ENSP00000377681,9606.ENSP00000377958,0.0,0.0,0.055,0.625
11346,SYNPO,ACTN1,9606.ENSP00000377789,9606.ENSP00000377941,0.477,0.0,0.203,0.565
116224,FAM122A,PPP2R2B,9606.ENSP00000377807,9606.ENSP00000377936,0.457,0.0,0.0,0.457
782,CACNB1,PPP2R2B,9606.ENSP00000377840,9606.ENSP00000377936,0.0,0.65,0.081,0.664
440,ASNS,LARS1,9606.ENSP00000377845,9606.ENSP00000377954,0.184,0.0,0.233,0.486
57019,CIAPIN1,LARS1,9606.ENSP00000377914,9606.ENSP00000377954,0.468,0.0,0.0,0.472
5521,PPP2R2B,CCT4,9606.ENSP00000377936,9606.ENSP00000377958,0.613,0.0,0.0,0.63
2962,GTF2F1,SMARCD1,9606.ENSP00000377969,9606.ENSP00000378414,0.0,0.0,0.587,0.629
572,BAD,PPP3CB,9606.ENSP00000378040,9606.ENSP00000378306,0.0,0.9,0.0,0.9
572,BAD,PPP3CA,9606.ENSP00000378040,9606.ENSP00000378323,0.0,0.9,0.0,0.9
83707,TRPT1,VKORC1,9606.ENSP00000378050,9606.ENSP00000378426,0.0,0.0,0.394,0.434
55013,MCUB,VDAC1,9606.ENSP00000378145,9606.ENSP00000378487,0.0,0.0,0.463,0.463
29117,BRD7,SMARCD1,9606.ENSP00000378181,9606.ENSP00000378414,0.987,0.8,0.648,0.999
29117,BRD7,BRD2,9606.ENSP00000378181,9606.ENSP00000378702,0.606,0.0,0.26,0.696
9255,AIMP1,CDC23,9606.ENSP00000378191,9606.ENSP00000378350,0.0,0.0,0.181,0.434
9255,AIMP1,PFDN6,9606.ENSP00000378191,9606.ENSP00000378563,0.0,0.0,0.0,0.442
3306,HSPA2,DNAJA4,9606.ENSP00000378199,9606.ENSP00000378324,0.274,0.563,0.259,0.874
3306,HSPA2,POM121,9606.ENSP00000378199,9606.ENSP00000378687,0.102,0.4,0.0,0.438
3619,INCENP,KIF20A,9606.ENSP00000378295,9606.ENSP00000378356,0.317,0.0,0.986,0.995
3619,INCENP,FZR1,9606.ENSP00000378295,9606.ENSP00000378529,0.0,0.0,0.211,0.45
3619,INCENP,POM121,9606.ENSP00000378295,9606.ENSP00000378687,0.0,0.4,0.064,0.457
3619,INCENP,CDK1,9606.ENSP00000378295,9606.ENSP00000378699,0.292,0.4,0.845,0.947
5532,PPP3CB,PPP3CA,9606.ENSP00000378306,9606.ENSP00000378323,0.616,0.9,0.868,0.994
5532,PPP3CB,CDC23,9606.ENSP00000378306,9606.ENSP00000378350,0.045,0.65,0.0,0.659
64116,SLC39A8,SLC11A2,9606.ENSP00000378310,9606.ENSP00000378364,0.0,0.0,0.761,0.773
5530,PPP3CA,CDC23,9606.ENSP00000378323,9606.ENSP00000378350,0.045,0.65,0.091,0.672
55466,DNAJA4,KIF20A,9606.ENSP00000378324,9606.ENSP00000378356,0.084,0.0,0.439,0.464
7041,TGFB1I1,GIT1,9606.ENSP00000378332,9606.ENSP00000378338,0.609,0.0,0.618,0.847
8697,CDC23,FZR1,9606.ENSP00000378350,9606.ENSP00000378529,0.993,0.8,0.764,0.999
8697,CDC23,CDK1,9606.ENSP00000378350,9606.ENSP00000378699,0.433,0.65,0.491,0.895
10112,KIF20A,CDK1,9606.ENSP00000378356,9606.ENSP00000378699,0.0,0.0,0.737,0.958
26007,TKFC,ALDOC,9606.ENSP00000378360,9606.ENSP00000378731,0.0,0.9,0.158,0.915
4891,SLC11A2,ALAS1,9606.ENSP00000378364,9606.ENSP00000378416,0.0,0.0,0.398,0.419
145957,NRG4,MATK,9606.ENSP00000378367,9606.ENSP00000378485,0.056,0.5,0.044,0.509
2319,FLOT2,DAAM1,9606.ENSP00000378368,9606.ENSP00000378557,0.0,0.4,0.076,0.421
6602,SMARCD1,BRD2,9606.ENSP00000378414,9606.ENSP00000378702,0.625,0.0,0.166,0.679
7416,VDAC1,TIMM9,9606.ENSP00000378487,9606.ENSP00000378588,0.091,0.0,0.379,0.425
7416,VDAC1,CDK1,9606.ENSP00000378487,9606.ENSP00000378699,0.292,0.0,0.222,0.477
51343,FZR1,CDK1,9606.ENSP00000378529,9606.ENSP00000378699,0.723,0.75,0.67,0.983
9883,POM121,CDK1,9606.ENSP00000378687,9606.ENSP00000378699,0.071,0.4,0.084,0.452
205,AK4,RPS29,9606.ENSP00000378743,9606.ENSP00000379339,0.0,0.0,0.071,0.422
9961,MVP,TYMP,9606.ENSP00000378760,9606.ENSP00000379038,0.0,0.0,0.167,0.416
3122,HLA-DRA,LAT,9606.ENSP00000378786,9606.ENSP00000378845,0.0,0.5,0.0,0.522
3122,HLA-DRA,CXCL1,9606.ENSP00000378786,9606.ENSP00000379110,0.0,0.0,0.404,0.419
27040,LAT,NFATC2,9606.ENSP00000378845,9606.ENSP00000379330,0.0,0.0,0.51,0.518
5723,PSPH,MTHFD2L,9606.ENSP00000378854,9606.ENSP00000379108,0.0,0.0,0.491,0.544
3965,LGALS9,ITGB1,9606.ENSP00000378856,9606.ENSP00000379350,0.42,0.0,0.141,0.493
51535,PPHLN1,COA1,9606.ENSP00000378935,9606.ENSP00000379218,0.0,0.0,0.347,0.498
11158,RABL2B,CASC1,9606.ENSP00000378958,9606.ENSP00000379310,0.0,0.0,0.0,0.469
6817,SULT1A1,SULT1A2,9606.ENSP00000378972,9606.ENSP00000378992,0.793,0.9,0.054,0.998
5599,MAPK8,YWHAZ,9606.ENSP00000378974,9606.ENSP00000379287,0.292,0.0,0.245,0.446
5599,MAPK8,NFATC2,9606.ENSP00000378974,9606.ENSP00000379330,0.434,0.0,0.253,0.56
5599,MAPK8,RPS29,9606.ENSP00000378974,9606.ENSP00000379339,0.453,0.0,0.0,0.483
2132,EXT2,TRPS1,9606.ENSP00000379032,9606.ENSP00000379065,0.0,0.0,0.491,0.491
374,AREG,CXCL1,9606.ENSP00000379097,9606.ENSP00000379110,0.0,0.0,0.449,0.5
2919,CXCL1,IL4R,9606.ENSP00000379110,9606.ENSP00000379111,0.0,0.0,0.591,0.616
51074,APIP,ELP4,9606.ENSP00000379133,9606.ENSP00000379267,0.0,0.0,0.154,0.415
55744,COA1,NDUFAF6,9606.ENSP00000379218,9606.ENSP00000379430,0.0,0.5,0.085,0.532
55233,MOB1A,MOB1B,9606.ENSP00000379364,9606.ENSP00000379366,0.815,0.9,0.105,0.982
55293,UEVLD,GAPDH,9606.ENSP00000379500,9606.ENSP00000380070,0.071,0.0,0.32,0.579
54704,PDP1,ILK,9606.ENSP00000379503,9606.ENSP00000379975,0.091,0.0,0.505,0.538
9045,RPL14,RPS8,9606.ENSP00000379506,9606.ENSP00000379888,0.995,0.0,0.923,0.999
9045,RPL14,GAPDH,9606.ENSP00000379506,9606.ENSP00000380070,0.0,0.0,0.277,0.401
706,TSPO,GAPDH,9606.ENSP00000379563,9606.ENSP00000380070,0.0,0.0,0.356,0.427
6843,VAMP1,NDE1,9606.ENSP00000379602,9606.ENSP00000379643,0.0,0.0,0.495,0.495
4629,MYH11,MARF1,9606.ENSP00000379616,9606.ENSP00000379654,0.091,0.0,0.406,0.45
4629,MYH11,ETV6,9606.ENSP00000379616,9606.ENSP00000379658,0.0,0.0,0.474,0.482
4629,MYH11,GAPDH,9606.ENSP00000379616,9606.ENSP00000380070,0.0,0.0,0.423,0.439
54820,NDE1,MARF1,9606.ENSP00000379643,9606.ENSP00000379654,0.0,0.0,0.7,0.706
54820,NDE1,PDXDC1,9606.ENSP00000379643,9606.ENSP00000379691,0.0,0.0,0.445,0.448
54820,NDE1,CENPK,9606.ENSP00000379643,9606.ENSP00000379911,0.0,0.0,0.437,0.437
79168,LILRA6,HLA-A,9606.ENSP00000379651,9606.ENSP00000379873,0.093,0.5,0.522,0.772
9665,MARF1,PDXDC1,9606.ENSP00000379654,9606.ENSP00000379691,0.0,0.0,0.54,0.541
2120,ETV6,ZNF384,9606.ENSP00000379658,9606.ENSP00000380019,0.068,0.0,0.63,0.645
91661,ZNF765,PDXDC1,9606.ENSP00000379689,9606.ENSP00000379691,0.0,0.0,0.516,0.516
23042,PDXDC1,CARHSP1,9606.ENSP00000379691,9606.ENSP00000379838,0.0,0.0,0.42,0.424
1285,COL4A3,COL4A4,9606.ENSP00000379823,9606.ENSP00000379866,0.0,0.9,0.535,0.995
10020,GNE,GAPDH,9606.ENSP00000379839,9606.ENSP00000380070,0.0,0.0,0.435,0.445
18,ABAT,ADHFE1,9606.ENSP00000379845,9606.ENSP00000379865,0.0,0.414,0.188,0.557
18,ABAT,GATM,9606.ENSP00000379845,9606.ENSP00000379895,0.048,0.8,0.075,0.814
137872,ADHFE1,GAPDH,9606.ENSP00000379865,9606.ENSP00000380070,0.0,0.0,0.282,0.505
3105,HLA-A,AP1S3,9606.ENSP00000379873,9606.ENSP00000379891,0.8,0.65,0.0,0.927
3105,HLA-A,IRF9,9606.ENSP00000379873,9606.ENSP00000380073,0.0,0.5,0.22,0.703
6202,RPS8,CSNK1E,9606.ENSP00000379888,9606.ENSP00000380044,0.155,0.8,0.047,0.827
6202,RPS8,GAPDH,9606.ENSP00000379888,9606.ENSP00000380070,0.103,0.0,0.28,0.457
10124,ARL4A,TMEM106B,9606.ENSP00000379898,9606.ENSP00000379901,0.0,0.0,0.398,0.407
1822,ATN1,GAPDH,9606.ENSP00000379915,9606.ENSP00000380070,0.095,0.0,0.485,0.513
3611,ILK,GAPDH,9606.ENSP00000379975,9606.ENSP00000380070,0.084,0.0,0.443,0.493
51147,ING4,GAPDH,9606.ENSP00000380024,9606.ENSP00000380070,0.0,0.0,0.456,0.456
10521,DDX17,GAPDH,9606.ENSP00000380033,9606.ENSP00000380070,0.046,0.114,0.335,0.402
54925,ZSCAN32,ZNF213,9606.ENSP00000380061,9606.ENSP00000380087,0.828,0.0,0.0,0.839
2597,GAPDH,IRF9,9606.ENSP00000380070,9606.ENSP00000380073,0.0,0.0,0.401,0.402
91151,TIGD7,ZNF213,9606.ENSP00000380071,9606.ENSP00000380087,0.0,0.0,0.419,0.423
3676,ITGA4,PTK2B,9606.ENSP00000380227,9606.ENSP00000380638,0.0,0.9,0.175,0.917
1781,DYNC1I2,PAFAH1B1,9606.ENSP00000380308,9606.ENSP00000380378,0.734,0.8,0.409,0.972
1781,DYNC1I2,MRPL23,9606.ENSP00000380308,9606.ENSP00000380466,0.0,0.0,0.497,0.51
1781,DYNC1I2,BICDL1,9606.ENSP00000380308,9606.ENSP00000380690,0.9,0.0,0.247,0.921
7289,TULP3,TCTN1,9606.ENSP00000380321,9606.ENSP00000380779,0.0,0.0,0.406,0.419
317781,DDX51,ARL16,9606.ENSP00000380495,9606.ENSP00000380635,0.071,0.0,0.0,0.421
283232,TMEM80,TCTN1,9606.ENSP00000380646,9606.ENSP00000380779,0.0,0.0,0.417,0.428
92558,BICDL1,HOOK2,9606.ENSP00000380690,9606.ENSP00000380785,0.0,0.0,0.451,0.462
4784,NFIX,POLR3D,9606.ENSP00000380781,9606.ENSP00000380904,0.0,0.4,0.107,0.441
23365,ARHGEF12,KSR1,9606.ENSP00000380942,9606.ENSP00000381958,0.063,0.0,0.42,0.433
3689,ITGB2,MBP,9606.ENSP00000380948,9606.ENSP00000380958,0.0,0.0,0.498,0.538
3689,ITGB2,BCL2,9606.ENSP00000380948,9606.ENSP00000381185,0.0,0.0,0.559,0.589
3689,ITGB2,LCP1,9606.ENSP00000380948,9606.ENSP00000381581,0.292,0.0,0.233,0.741
3689,ITGB2,SHARPIN,9606.ENSP00000380948,9606.ENSP00000381698,0.292,0.0,0.175,0.406
4155,MBP,CTDSP2,9606.ENSP00000380958,9606.ENSP00000381148,0.45,0.0,0.0,0.451
339210,C17orf67,DOT1L,9606.ENSP00000380959,9606.ENSP00000381657,0.0,0.0,0.46,0.46
